시도명,시군구명,1ℓ가격,1.5ℓ가격,2ℓ가격,2.5ℓ가격,3ℓ가격,5ℓ가격,10ℓ가격,20ℓ가격,30ℓ가격,50ℓ가격,60ℓ가격,75ℓ가격,100ℓ가격,120ℓ가격,125ℓ가격
전북,군산시,0.0,0.0,0.0,0.0,0.0,66.66666666666667,200.0,666.6666666666666,0.0,416.6666666666667,0.0,616.6666666666666,0.0,0.0,0.0
전북,김제시,0.0,0.0,0.0,0.0,0.0,33.333333333333336,63.333333333333336,396.6666666666667,0.0,976.6666666666666,0.0,0.0,0.0,0.0,0.0
전북,남원시,0.0,0.0,0.0,0.0,0.0,80.0,160.0,280.0,410.0,700.0,0.0,0.0,0.0,0.0,0.0
전북,무주군,0.0,0.0,0.0,0.0,50.0,80.0,170.0,330.0,0.0,820.0,0.0,0.0,1650.0,0.0,0.0
전북,부안군,0.0,0.0,0.0,0.0,26.666666666666668,50.0,83.33333333333333,333.3333333333333,233.33333333333334,1000.0,0.0,0.0,0.0,0.0,0.0
전북,순창군,0.0,0.0,0.0,0.0,0.0,120.0,190.0,380.0,560.0,900.0,0.0,0.0,2000.0,0.0,0.0
전북,완주군,0.0,0.0,0.0,0.0,0.0,110.0,220.0,420.0,0.0,1100.0,0.0,1450.0,2200.0,0.0,0.0
전북,익산시,30.0,0.0,60.0,0.0,80.0,140.0,270.0,540.0,810.0,1350.0,0.0,0.0,2700.0,0.0,0.0
전북,임실군,0.0,0.0,0.0,0.0,0.0,90.0,150.0,320.0,0.0,790.0,0.0,0.0,0.0,0.0,0.0
전북,장수군,0.0,0.0,0.0,0.0,23.333333333333332,90.0,180.0,360.0,540.0,900.0,0.0,1350.0,0.0,0.0,0.0
전북,전주시,0.0,0.0,0.0,0.0,0.0,60.0,172.5,695.0,0.0,570.0,0.0,0.0,572.5,0.0,0.0
전북,정읍시,0.0,0.0,0.0,0.0,37.5,85.0,42.5,122.5,0.0,192.5,750.0,0.0,0.0,0.0,0.0
전북,진안군,0.0,0.0,0.0,0.0,0.0,0.0,100.0,200.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0
제주,서귀포시,0.0,0.0,0.0,0.0,0.0,80.0,160.0,1066.6666666666667,700.0,1166.6666666666667,0.0,0.0,0.0,0.0,0.0
제주,제주시,0.0,0.0,0.0,0.0,0.0,60.0,120.0,1250.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0
충남,계룡시,0.0,0.0,0.0,0.0,0.0,120.0,240.0,470.0,0.0,1170.0,0.0,0.0,2320.0,0.0,0.0
충남,공주시,0.0,0.0,0.0,0.0,0.0,90.0,170.0,320.0,480.0,790.0,0.0,0.0,1560.0,0.0,0.0
충남,금산군,0.0,0.0,0.0,0.0,0.0,60.0,110.0,210.0,0.0,500.0,0.0,750.0,1000.0,0.0,0.0
충남,논산시,0.0,0.0,0.0,0.0,0.0,120.0,240.0,470.0,0.0,1170.0,0.0,0.0,2320.0,0.0,0.0
충남,당진시,0.0,0.0,0.0,0.0,20.0,65.0,195.0,255.0,565.0,315.0,750.0,0.0,0.0,0.0,0.0
충남,보령시,0.0,0.0,10.0,0.0,15.0,25.0,150.0,285.0,140.0,795.0,0.0,0.0,1582.5,0.0,0.0
충남,부여군,0.0,0.0,0.0,0.0,20.0,33.333333333333336,133.33333333333334,933.3333333333334,0.0,333.3333333333333,0.0,0.0,0.0,0.0,0.0
충남,서산시,0.0,0.0,0.0,0.0,35.0,60.0,230.0,460.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0
충남,서천군,0.0,0.0,0.0,0.0,30.0,50.0,150.0,300.0,450.0,375.0,0.0,600.0,0.0,0.0,0.0
충남,아산시,10.0,0.0,38.5,0.0,57.5,95.5,172.0,334.5,0.0,812.0,0.0,650.0,1623.5,0.0,0.0
충남,예산군,0.0,0.0,0.0,0.0,0.0,100.0,200.0,400.0,0.0,1000.0,0.0,1500.0,0.0,0.0,0.0
충남,천안시,40.0,0.0,50.0,0.0,60.0,140.0,250.0,500.0,750.0,1150.0,0.0,1730.0,0.0,0.0,0.0
충남,청양군,0.0,0.0,0.0,0.0,0.0,0.0,200.0,400.0,600.0,1000.0,0.0,1300.0,0.0,0.0,0.0
충남,태안군,0.0,0.0,33.333333333333336,0.0,55.0,76.66666666666667,220.0,416.6666666666667,420.0,276.6666666666667,0.0,393.3333333333333,550.0,0.0,0.0
충북,단양군,0.0,0.0,0.0,0.0,0.0,0.0,65.0,260.0,0.0,320.0,0.0,0.0,635.0,0.0,0.0
충북,보은군,0.0,0.0,0.0,0.0,0.0,80.0,140.0,270.0,0.0,650.0,0.0,1000.0,1300.0,0.0,0.0
충북,영동군,0.0,0.0,0.0,0.0,0.0,26.666666666666668,53.333333333333336,103.33333333333333,220.0,1236.6666666666667,0.0,546.6666666666666,566.6666666666666,0.0,0.0
충북,옥천군,0.0,0.0,0.0,0.0,0.0,80.0,140.0,270.0,400.0,650.0,0.0,1000.0,1300.0,0.0,0.0
충북,음성군,26.666666666666668,0.0,0.0,0.0,43.333333333333336,126.66666666666667,226.66666666666666,426.6666666666667,666.6666666666666,526.6666666666666,0.0,770.0,1026.6666666666667,0.0,0.0
충북,제천시,13.333333333333334,0.0,0.0,0.0,23.333333333333332,66.66666666666667,200.0,200.0,0.0,466.6666666666667,0.0,0.0,933.3333333333334,0.0,0.0
충북,증평군,0.0,0.0,0.0,0.0,0.0,80.0,140.0,280.0,400.0,660.0,0.0,0.0,1320.0,0.0,0.0
충북,진천군,60.0,0.0,70.0,0.0,100.0,140.0,250.0,480.0,0.0,1180.0,0.0,0.0,2300.0,0.0,0.0
충북,청주시,0.0,0.0,20.0,0.0,0.0,40.0,155.0,625.0,220.0,1237.5,0.0,542.5,1625.0,0.0,0.0
충북,충주시,20.0,0.0,30.0,0.0,66.66666666666667,93.33333333333333,166.66666666666666,980.0,0.0,383.3333333333333,0.0,0.0,766.6666666666666,0.0,0.0
